loan_id,emp_length,state,homeownership,annual_income,verified_income,debt_to_income,delinq_2y,inquiries_last_12m,total_credit_limit,total_credit_utilized,num_historical_failed_to_pay,public_record_bankrupt,loan_purpose,loan_amount,term,interest_rate,grade,loan_status,risk_level,credit_utilization_ratio
4178,10,CA,Own,50000.0,Source Verified,8.98,0,1,139500.0,15219.0,0,0,Credit Card,15000,36,6.72,A,Current,Medium Risk,0.1090967741935484
4179,2,FL,Rent,23000.0,Verified,16.08,0,1,21645.0,11494.0,0,0,Small Business,10000,36,13.58,C,Current,Medium Risk,0.531023331023331
4180,4,IL,Mortgage,170000.0,Source Verified,4.9,0,5,316133.0,55332.0,0,0,Home Improvement,40000,60,12.62,C,Current,Medium Risk,0.1750275991433985
4181,6,WY,Own,64000.0,Not Verified,25.3,0,7,372713.0,38166.0,0,0,Credit Card,28000,60,15.05,C,Current,Medium Risk,0.10240050655598275
4182,3,MT,Mortgage,50000.0,Source Verified,5.04,2,2,6800.0,3946.0,0,0,Debt Consolidation,10000,60,19.03,D,Current,Medium Risk,0.5802941176470588
4183,0,LA,Mortgage,170000.0,Source Verified,7.24,0,3,367900.0,44822.0,0,0,Debt Consolidation,20000,60,11.99,B,Current,Medium Risk,0.12183201957053547
4184,0,FL,Rent,41600.0,Source Verified,16.44,0,2,37461.0,26434.0,0,0,Other,3000,36,19.03,D,Fully Paid,Low Risk,0.7056405328208003
4185,0,NY,Rent,170000.0,Verified,28.78,0,0,270087.0,134774.25,0,0,Debt Consolidation,35000,60,16.01,C,Current,Medium Risk,0.49900309900143286
4186,7,NV,Mortgage,96000.0,Verified,10.04,0,0,339425.0,35212.0,1,1,Home Improvement,14000,36,9.43,B,Current,Medium Risk,0.10374014878102673
4187,10,NJ,Own,130000.0,Not Verified,12.51,0,0,73842.0,36906.0,0,0,Credit Card,35000,36,6.08,A,Current,Medium Risk,0.499796863573576
4188,2,MI,Mortgage,94000.0,Verified,5.41,0,9,104297.0,17466.0,1,1,Debt Consolidation,35000,36,16.01,C,Current,Medium Risk,0.1674640689569211
4189,4,CA,Rent,43000.0,Not Verified,8.09,0,7,10000.0,6088.0,0,0,Debt Consolidation,4000,36,14.07,C,Current,Medium Risk,0.6088
4190,10,OR,Mortgage,67000.0,Source Verified,21.48,0,1,93054.0,36220.0,0,0,Debt Consolidation,12800,36,6.71,A,Current,Medium Risk,0.3892363573838846
4191,10,MN,Mortgage,90000.0,Source Verified,29.46,0,0,375888.0,85538.0,0,0,Debt Consolidation,7200,36,15.04,C,Current,Medium Risk,0.22756246541523006
4192,5,GA,Mortgage,50919.0,Not Verified,7.57,0,0,226456.0,122335.0,0,0,Debt Consolidation,12000,36,7.35,A,Current,Medium Risk,0.5402153177659236
4193,10,TX,Mortgage,103000.0,Verified,13.69,0,2,143041.0,53206.0,0,0,Other,35000,60,12.62,C,Current,Medium Risk,0.3719632832544515
4194,9,ME,Rent,56160.0,Not Verified,14.54,0,0,42532.0,16841.0,2,1,Debt Consolidation,10000,36,7.34,A,Current,Medium Risk,0.39596068842283455
4195,10,NH,Mortgage,50731.0,Verified,33.27,0,1,245755.0,60804.0,0,0,Debt Consolidation,14900,36,18.45,D,Current,Medium Risk,0.24741714308966248
4196,3,NY,Rent,68000.0,Source Verified,20.32,0,1,85175.0,80180.0,0,0,Home Improvement,12600,60,11.98,B,Current,Medium Risk,0.9413560316994424
4197,9,WI,Mortgage,50000.0,Verified,13.71,1,0,187950.0,24544.0,0,0,Debt Consolidation,20000,60,12.62,C,Current,Medium Risk,0.1305879223197659
4198,10,FL,Mortgage,36000.0,Source Verified,21.93,0,4,110350.0,14499.0,1,1,Debt Consolidation,15000,36,16.02,C,Current,Medium Risk,0.13139102854553691
4199,5,WI,Own,27600.0,Source Verified,18.39,0,0,29693.0,7334.0,0,0,House,6000,36,7.34,A,Current,Medium Risk,0.24699424106691814
4200,3,SC,Rent,62400.0,Verified,12.56,0,2,122217.0,73719.0,0,0,Debt Consolidation,35000,60,21.45,D,Current,Medium Risk,0.6031812268342375
4201,10,CA,Mortgage,170000.0,Not Verified,20.16,0,1,591484.375,103354.0,0,0,Credit Card,24000,36,10.9,B,Current,Medium Risk,0.17473665301809535
4202,10,NY,Rent,70000.0,Source Verified,28.84,0,3,135374.0,116407.0,0,0,Debt Consolidation,10000,36,10.41,B,Current,Medium Risk,0.8598918551568248
4203,1,AR,Mortgage,33000.0,Not Verified,27.72,0,0,55612.0,29930.0,0,0,Debt Consolidation,10000,36,15.05,C,Current,Medium Risk,0.5381931957131554
4204,10,CT,Mortgage,81000.0,Verified,16.79,1,9,354858.0,57831.0,0,0,Credit Card,6600,36,9.93,B,Current,Medium Risk,0.16296941311735963
4205,2,IL,Rent,32000.0,Source Verified,27.04,0,0,45594.0,23081.0,1,1,Renewable Energy,6500,36,6.08,A,Current,Medium Risk,0.5062288897661973
4206,6,GA,Rent,52000.0,Not Verified,29.11,0,1,110394.0,121587.0,1,1,Vacation,5000,36,19.42,D,Current,Medium Risk,1.1013913799663024
4207,3,NY,Rent,55000.0,Not Verified,15.37,1,1,61370.0,54853.0,0,0,Other,1500,36,18.06,D,Current,Medium Risk,0.8938080495356037
4208,6,OH,Mortgage,40000.0,Source Verified,20.94,0,0,214835.0,23152.0,0,0,Debt Consolidation,15000,36,10.91,B,Current,Medium Risk,0.10776642539623432
4209,5,CA,Rent,35000.0,Source Verified,18.66,0,0,31678.0,18594.0,0,0,Debt Consolidation,20000,36,16.02,C,Current,Medium Risk,0.5869688742976198
4210,3,DC,Rent,170000.0,Source Verified,10.28,0,0,224676.0,92736.0,0,0,Debt Consolidation,40000,60,7.35,A,Current,Medium Risk,0.41275436628745393
4211,10,WI,Mortgage,120000.0,Not Verified,10.51,0,3,327440.0,23763.0,1,1,Other,25000,36,6.07,A,Current,Medium Risk,0.07257207427314928
4212,6,TX,Rent,25000.0,Source Verified,7.73,0,0,12400.0,5588.0,0,0,Debt Consolidation,7200,36,14.08,C,Current,Medium Risk,0.45064516129032256
4213,0,FL,Rent,28800.0,Not Verified,24.62,0,0,71575.0,19435.0,0,0,Debt Consolidation,8300,36,6.72,A,Current,Medium Risk,0.2715333566189312
4214,1,NY,Rent,130000.0,Source Verified,0.75,0,2,9100.0,800.0,0,0,House,4000,36,10.42,B,Current,Medium Risk,0.08791208791208792
4215,2,MA,Mortgage,87812.0,Source Verified,15.66,0,1,508144.0,49769.0,0,0,Debt Consolidation,35000,60,7.34,A,Current,Medium Risk,0.09794270915331087
4216,5,MO,Rent,29000.0,Verified,20.9,0,0,25277.0,12540.0,0,0,Debt Consolidation,8000,36,14.08,C,Current,Medium Risk,0.49610317680104443
4217,10,IL,Mortgage,96000.0,Verified,25.8,0,4,240404.0,51180.0,0,0,Home Improvement,33000,36,9.92,B,Current,Medium Risk,0.21289163241876174
4218,10,FL,Own,80000.0,Not Verified,15.32,0,2,58008.0,31415.0,0,0,Credit Card,20000,60,20.39,D,Current,Medium Risk,0.5415632326575645
4219,0,NY,Own,20000.0,Source Verified,11.04,0,0,7100.0,4038.0,0,0,Major Purchase,1800,36,17.47,D,Current,Medium Risk,0.5687323943661972
4220,2,CO,Own,60000.0,Verified,47.54,0,3,139148.0,95093.0,0,0,Debt Consolidation,20000,60,18.45,D,Current,Medium Risk,0.6833946589243108
4221,10,GA,Mortgage,65000.0,Not Verified,21.6,1,0,57200.0,42969.0,1,0,Home Improvement,5000,36,9.43,B,Current,Medium Risk,0.7512062937062937
4222,5,CA,Mortgage,160000.0,Verified,0.46,0,4,591484.375,1866.0,0,0,Major Purchase,40000,36,7.96,A,Current,Medium Risk,0.003154774798573504
4223,7,KS,Mortgage,100000.0,Source Verified,8.96,0,1,61203.0,48436.0,0,0,Debt Consolidation,18000,60,14.08,C,Current,Medium Risk,0.7913991144224957
4224,6,NC,Mortgage,44000.0,Source Verified,0.0,0,0,30700.0,0.0,0,0,House,10000,36,5.32,A,Current,Medium Risk,0.0
4225,1,CA,Rent,53000.0,Not Verified,8.54,0,3,55768.0,6323.0,0,0,Debt Consolidation,10000,36,7.97,A,Current,Medium Risk,0.1133804332233539
4226,5,CA,Own,55000.0,Source Verified,9.06,1,2,37930.0,15975.0,0,0,Other,5000,36,9.43,B,Current,Medium Risk,0.42117057737938307
4227,8,FL,Mortgage,28000.0,Verified,27.13,0,0,157919.0,24433.0,0,0,Debt Consolidation,16000,36,17.09,D,Current,Medium Risk,0.15471855824821587
4228,10,OR,Mortgage,105000.0,Source Verified,26.62,0,2,363624.0,92441.0,0,0,Home Improvement,10000,36,20.39,D,Current,Medium Risk,0.25422139352737994
4229,10,AK,Mortgage,115800.0,Source Verified,26.9,0,0,464137.0,83002.0,0,0,Debt Consolidation,21800,36,5.31,A,Current,Medium Risk,0.17883081934859751
4230,2,UT,Rent,30000.0,Source Verified,23.16,0,1,56580.0,29844.0,0,0,Debt Consolidation,10000,36,6.72,A,Current,Medium Risk,0.5274655355249205
4231,10,MN,Own,170000.0,Source Verified,11.71,1,1,92878.0,74235.0,0,0,Debt Consolidation,25000,36,10.41,B,Current,Medium Risk,0.7992743168457547
4232,9,TX,Rent,40000.0,Not Verified,21.9,0,1,43100.0,16572.0,0,0,Credit Card,12800,36,9.44,B,Current,Medium Risk,0.38450116009280744
4233,6,NJ,Mortgage,81750.0,Verified,18.97,0,0,439180.0,38434.0,0,0,Debt Consolidation,20050,60,12.62,C,Current,Medium Risk,0.0875130925816294
4234,4,NY,Rent,170000.0,Not Verified,16.99,0,0,185231.0,134774.25,0,0,Other,32000,36,11.98,B,Current,Medium Risk,0.7276009415270662
4235,5,IN,Mortgage,39500.0,Not Verified,17.02,0,2,32845.0,11588.0,1,1,Debt Consolidation,6500,36,7.96,A,Current,Medium Risk,0.35280864667377076
4236,10,WA,Mortgage,170000.0,Verified,7.54,0,0,591484.375,134774.25,3,0,Debt Consolidation,40000,36,6.72,A,Current,Medium Risk,0.22785766741513672
4237,9,FL,Rent,75000.0,Not Verified,34.78,0,5,436561.0,107456.0,0,0,Debt Consolidation,15000,36,14.07,C,Current,Medium Risk,0.2461420053554944
4238,10,IL,Mortgage,65000.0,Not Verified,19.76,0,0,134688.0,11775.0,1,1,Home Improvement,12000,36,9.92,B,Current,Medium Risk,0.08742426942266572
4239,10,TX,Mortgage,96000.0,Source Verified,23.77,0,1,117190.0,33552.0,0,0,Debt Consolidation,37200,36,9.44,B,Current,Medium Risk,0.2863042921751003
4240,5,TX,Rent,60000.0,Not Verified,22.28,0,5,85765.0,75092.0,0,0,Debt Consolidation,5000,36,10.91,B,Current,Medium Risk,0.8755552964496006
4241,0,FL,Own,35000.0,Source Verified,15.88,3,1,51700.0,18356.0,0,0,Debt Consolidation,12000,60,14.08,C,Current,Medium Risk,0.35504835589941974
4242,9,ME,Mortgage,90000.0,Verified,32.16,0,1,163212.0,86788.0,0,0,Debt Consolidation,21000,36,16.01,C,Current,Medium Risk,0.5317501164130088
4243,6,WA,Rent,54000.0,Source Verified,27.17,0,3,72742.0,46482.0,1,1,Debt Consolidation,8500,36,18.45,D,Current,Medium Risk,0.6389981028841659
4244,7,WI,Mortgage,100000.0,Not Verified,26.57,0,2,374625.0,85255.0,1,0,Debt Consolidation,25000,36,15.05,C,Current,Medium Risk,0.22757424090757425
4245,3,KY,Mortgage,101000.0,Source Verified,8.17,2,3,169592.0,30329.0,0,0,Home Improvement,16000,36,16.02,C,Current,Medium Risk,0.17883508656068683
4246,5,TX,Mortgage,74000.0,Source Verified,10.22,0,3,62100.0,24665.0,1,1,Credit Card,26525,60,13.59,C,Current,Medium Risk,0.39718196457326893
4247,1,OH,Rent,17000.0,Source Verified,22.67,0,3,17289.0,10607.0,1,1,Debt Consolidation,2000,36,10.91,B,Current,Medium Risk,0.6135114812886807
4248,8,AZ,Own,84000.0,Verified,19.83,0,1,393452.0,60502.0,1,1,Home Improvement,10000,36,16.02,C,Current,Medium Risk,0.15377225176133302
4249,3,FL,Mortgage,68000.0,Source Verified,27.64,0,2,366905.0,134774.25,0,0,Small Business,15000,60,15.05,C,Current,Medium Risk,0.36732737357081535
4250,10,AK,Mortgage,95000.0,Source Verified,15.82,0,0,247114.0,36901.0,0,0,Debt Consolidation,30000,36,10.41,B,Current,Medium Risk,0.14932784059179163
4251,2,MO,Mortgage,80000.0,Source Verified,18.12,0,3,80365.0,59541.0,0,0,Debt Consolidation,13000,36,9.93,B,Current,Medium Risk,0.7408822248491259
4252,4,WV,Rent,82000.0,Source Verified,13.41,0,1,44569.0,22139.0,0,0,Debt Consolidation,25000,60,18.06,D,Current,Medium Risk,0.4967353990441787
4253,10,WA,Mortgage,170000.0,Source Verified,12.45,0,7,78438.0,61861.0,0,0,Debt Consolidation,25000,36,26.3,E,Current,Medium Risk,0.7886611081363625
4254,2,GA,Mortgage,70000.0,Not Verified,18.02,0,2,248469.0,41494.0,0,0,Debt Consolidation,21000,60,20.39,D,Current,Medium Risk,0.16699870003903908
4255,6,TX,Mortgage,50000.0,Not Verified,26.55,4,6,191985.0,43497.0,0,0,Credit Card,32000,36,16.02,C,Current,Medium Risk,0.2265645753574498
4256,10,NC,Mortgage,75000.0,Not Verified,25.9,0,1,263129.0,70929.0,0,0,Debt Consolidation,26600,60,9.93,B,Current,Medium Risk,0.2695597976657837
4257,2,MI,Mortgage,71000.0,Source Verified,6.56,0,0,34825.0,14231.0,0,0,Major Purchase,20000,36,7.96,A,Current,Medium Risk,0.408643216080402
4258,6,IN,Rent,17340.0,Not Verified,38.82,0,0,27926.0,20915.0,0,0,Debt Consolidation,10000,60,26.77,E,Current,Medium Risk,0.7489436367542792
4259,1,FL,Own,79000.0,Source Verified,22.52,0,4,450264.0,80401.0,0,0,Debt Consolidation,12000,36,6.08,A,Current,Medium Risk,0.1785641312652133
4260,2,TX,Mortgage,55000.0,Verified,44.56,0,7,225413.0,84585.0,0,0,Debt Consolidation,25000,60,12.62,C,Current,Medium Risk,0.3752445511128462
4261,7,SC,Mortgage,80000.0,Verified,18.98,1,3,387095.0,56362.0,0,0,Credit Card,20000,60,14.07,C,Current,Medium Risk,0.1456025006781281
4262,10,NY,Mortgage,96000.0,Not Verified,8.89,0,2,155745.0,24259.0,0,0,Other,2400,36,10.42,B,Current,Medium Risk,0.15576101961539696
4263,10,NJ,Mortgage,86000.0,Not Verified,29.75,1,5,339822.0,53503.0,0,0,Debt Consolidation,25000,60,25.81,E,Current,Medium Risk,0.15744419137077648
4264,4,CA,Rent,51000.0,Source Verified,3.51,0,0,25300.0,8675.0,0,0,Debt Consolidation,25000,36,6.08,A,Current,Medium Risk,0.34288537549407117
4265,9,IN,Own,42000.0,Verified,14.29,0,0,23789.0,20406.0,0,0,Other,2000,36,9.92,B,Current,Medium Risk,0.857791416200765
4266,10,PA,Mortgage,65000.0,Source Verified,22.73,1,5,171120.0,39857.0,0,0,Debt Consolidation,18000,60,20.39,D,Current,Medium Risk,0.2329184198223469
4267,9,NY,Rent,69000.0,Not Verified,15.72,0,0,59987.0,29373.0,0,0,Credit Card,5000,36,7.34,A,Current,Medium Risk,0.48965609215329986
4268,2,TX,Rent,30000.0,Source Verified,23.96,0,7,74595.0,41886.0,0,0,Moving,8400,36,10.9,B,Current,Medium Risk,0.5615121656947517
4269,10,NV,Rent,103000.0,Source Verified,4.05,0,2,16700.0,14725.0,0,0,Debt Consolidation,11000,36,10.91,B,Current,Medium Risk,0.8817365269461078
4270,4,FL,Rent,170000.0,Not Verified,10.41,0,0,112637.0,44738.0,0,0,Debt Consolidation,34950,36,6.08,A,Current,Medium Risk,0.39718742509122223
4271,3,MA,Mortgage,170000.0,Verified,22.62,2,0,591484.375,134774.25,0,0,Debt Consolidation,25000,60,7.97,A,Current,Medium Risk,0.22785766741513672
4272,10,TN,Mortgage,54000.0,Not Verified,1.78,0,4,139382.0,1840.0,0,0,Other,5000,36,7.35,A,Current,Medium Risk,0.01320113070554304
4273,3,IN,Mortgage,50000.0,Not Verified,36.37,0,4,93687.0,49796.0,1,1,Major Purchase,29100,36,10.41,B,Current,Medium Risk,0.5315145110847823
4274,5,NM,Mortgage,160000.0,Verified,17.34,0,4,454091.0,91017.0,1,1,Debt Consolidation,24000,60,17.09,D,Current,Medium Risk,0.2004377977101506
4275,5,WA,Rent,94000.0,Verified,16.66,0,2,62210.0,51896.0,0,0,Other,20000,36,15.05,C,Current,Medium Risk,0.8342067191769812
4276,10,FL,Mortgage,170000.0,Source Verified,3.18,1,1,484800.0,33152.0,0,0,Credit Card,35000,60,21.45,D,Current,Medium Risk,0.06838283828382838
4277,2,MA,Mortgage,53200.0,Verified,28.74,0,0,361800.0,45914.0,0,0,Credit Card,18500,36,7.34,A,Current,Medium Risk,0.1269043670536208
4278,2,MO,Mortgage,30000.0,Not Verified,6.8,0,1,7800.0,3731.0,0,0,Major Purchase,7000,36,9.43,B,Current,Medium Risk,0.47833333333333333
4279,2,FL,Mortgage,50000.0,Verified,20.72,0,1,63637.0,54494.0,0,0,Credit Card,14000,60,18.45,D,Current,Medium Risk,0.8563257224570612
4280,2,FL,Own,35000.0,Source Verified,45.47,0,1,95040.0,55520.0,1,1,Credit Card,5000,36,6.71,A,Current,Medium Risk,0.5841750841750841
4281,2,CA,Rent,70000.0,Not Verified,15.02,0,1,44466.0,33365.0,0,0,Credit Card,6400,36,12.61,C,Current,Medium Risk,0.750348580938245
4282,10,IL,Mortgage,75000.0,Not Verified,17.49,0,2,239059.0,31725.0,0,0,Debt Consolidation,16000,36,7.34,A,Current,Medium Risk,0.13270782526489278
4283,2,FL,Rent,42000.0,Source Verified,12.14,0,1,33400.0,24912.0,0,0,Major Purchase,6000,36,19.42,D,Current,Medium Risk,0.7458682634730539
4284,10,IL,Rent,30000.0,Source Verified,15.2,0,0,11899.0,6713.0,1,1,Other,10000,36,9.44,B,Current,Medium Risk,0.5641650558870493
4285,9,CA,Mortgage,71000.0,Source Verified,14.35,0,7,206326.0,25434.0,0,0,Debt Consolidation,12000,36,12.62,C,Current,Medium Risk,0.12327094016265522
4286,10,TX,Own,54840.0,Not Verified,23.02,0,5,67963.0,39265.0,0,0,Debt Consolidation,11500,60,11.99,B,Current,Medium Risk,0.5777408295690302
4287,10,AR,Own,40000.0,Not Verified,14.34,0,0,21700.0,11265.0,0,0,Debt Consolidation,7500,36,15.05,C,Current,Medium Risk,0.5191244239631336
4288,1,CT,Rent,40000.0,Not Verified,8.91,0,2,13950.0,6036.0,0,0,Credit Card,6000,36,16.01,C,Current,Medium Risk,0.43268817204301074
4289,4,NV,Mortgage,26600.0,Not Verified,47.61,0,0,210915.0,55320.0,0,0,Debt Consolidation,16000,36,7.35,A,Current,Medium Risk,0.26228575492496975
4290,10,CA,Mortgage,59142.0,Verified,8.79,0,7,366262.0,18237.0,1,1,Home Improvement,10000,36,7.35,A,Fully Paid,Low Risk,0.04979222523767139
4291,2,AZ,Mortgage,108000.0,Verified,35.09,0,6,591484.375,90089.0,0,0,Debt Consolidation,30000,36,7.96,A,Current,Medium Risk,0.15231002509576014
4292,6,TX,Rent,82000.0,Verified,26.87,1,0,240985.0,72129.0,0,0,Debt Consolidation,40000,60,17.09,D,Current,Medium Risk,0.29930908562773617
4293,4,KS,Mortgage,65000.0,Verified,36.54,0,1,320446.0,73336.0,1,0,Debt Consolidation,40000,36,22.91,E,Current,Medium Risk,0.22885603190553166
4294,10,CA,Mortgage,48370.0,Source Verified,23.0,0,0,228684.0,100156.0,0,0,Credit Card,16000,36,9.43,B,Current,Medium Risk,0.43796680135033494
4295,10,GA,Mortgage,82000.0,Not Verified,25.53,0,2,357583.0,53237.0,0,0,Debt Consolidation,25000,36,6.08,A,Current,Medium Risk,0.14888012013993954
4296,3,CT,Rent,65000.0,Source Verified,26.83,0,0,149463.0,134774.25,0,0,Renewable Energy,1500,36,6.07,A,Current,Medium Risk,0.9017231689448225
4297,3,TX,Mortgage,35000.0,Source Verified,17.01,0,5,85050.0,10903.0,0,0,Credit Card,4000,36,11.98,B,Current,Medium Risk,0.12819517930629043
4298,7,MA,Rent,80000.0,Not Verified,10.08,0,2,319953.0,28890.0,0,0,Home Improvement,20000,60,9.93,B,Current,Medium Risk,0.09029451200645094
4299,3,TN,Own,38000.0,Verified,51.14,0,0,85489.0,60585.0,0,0,Debt Consolidation,7500,36,20.0,D,Current,Medium Risk,0.7086876674192001
4300,10,NY,Mortgage,44000.0,Source Verified,17.73,0,1,260500.0,54441.0,0,0,Credit Card,30000,60,14.07,C,Current,Medium Risk,0.2089865642994242
4301,2,IL,Mortgage,80000.0,Verified,3.12,0,6,410700.0,830.0,0,0,Home Improvement,26000,36,6.07,A,Current,Medium Risk,0.0020209398587776968
4302,5,NC,Rent,150000.0,Not Verified,2.54,0,3,20182.0,9701.0,0,0,Debt Consolidation,20000,60,12.62,C,Current,Medium Risk,0.4806758497671192
4303,6,FL,Mortgage,94000.0,Not Verified,18.26,2,2,271045.0,47000.0,0,0,Home Improvement,4000,36,12.62,C,Current,Medium Risk,0.17340294047113947
4304,0,CA,Mortgage,25920.0,Source Verified,41.94,0,2,413371.0,43722.0,0,0,Debt Consolidation,5000,36,9.44,B,Current,Medium Risk,0.10576939359558363
4305,3,RI,Rent,70000.0,Not Verified,9.72,0,1,47800.0,14966.0,0,0,House,20000,36,6.08,A,Current,Medium Risk,0.3130962343096234
4306,10,NV,Rent,36000.0,Not Verified,31.67,0,1,51024.0,23935.0,1,1,Home Improvement,8000,36,9.44,B,Current,Medium Risk,0.4690929758544998
4307,10,TX,Rent,100000.0,Source Verified,12.86,0,3,255451.0,38800.0,0,0,Credit Card,25000,60,12.62,C,Current,Medium Risk,0.15188822905371285
4308,10,CA,Own,55000.0,Not Verified,14.4,0,11,237898.0,15021.0,1,0,Debt Consolidation,5000,36,18.06,D,Current,Medium Risk,0.06314050559483476
4309,10,NC,Mortgage,140000.0,Source Verified,11.5,0,0,314237.0,50692.0,0,0,Debt Consolidation,30000,36,7.35,A,In Grace Period,High Risk,0.16131773152111303
4310,8,IL,Mortgage,87000.0,Verified,20.68,0,1,137315.0,38453.0,0,0,Debt Consolidation,21000,60,15.04,C,Current,Medium Risk,0.2800349561227834
4311,7,NJ,Rent,50000.0,Source Verified,9.7,0,1,100476.0,4000.0,0,0,Debt Consolidation,40000,60,10.42,B,Fully Paid,Low Risk,0.03981050201043035
4312,10,ME,Mortgage,40000.0,Verified,20.89,0,3,143990.0,24925.0,1,1,Debt Consolidation,15000,60,17.09,D,Current,Medium Risk,0.17310229877074798
4313,6,MO,Mortgage,100000.0,Verified,16.62,0,1,147875.0,24009.0,0,0,Debt Consolidation,24000,36,12.62,C,Current,Medium Risk,0.1623601014370245
4314,6,AZ,Own,56820.0,Not Verified,1.44,0,3,9800.0,2917.0,0,0,Other,20000,60,11.98,B,Current,Medium Risk,0.2976530612244898
4315,10,AZ,Mortgage,126200.0,Verified,32.18,0,26,466113.0,134774.25,0,0,Debt Consolidation,22000,36,11.98,B,Current,Medium Risk,0.2891450141918376
4316,10,MD,Mortgage,160000.0,Verified,33.97,0,0,506818.0,134774.25,0,0,Credit Card,35000,60,10.9,B,Current,Medium Risk,0.26592238239367977
4317,10,FL,Rent,36171.0,Verified,18.36,0,0,244423.0,41458.0,0,0,Debt Consolidation,8000,36,10.9,B,Current,Medium Risk,0.16961578902149144
4318,1,NY,Rent,60000.0,Verified,19.35,0,2,38779.0,25046.0,0,0,Debt Consolidation,10000,36,17.09,D,Current,Medium Risk,0.6458650300420331
4319,0,IN,Mortgage,37000.0,Source Verified,9.76,0,5,102543.0,12791.0,0,0,Debt Consolidation,4600,36,16.01,C,Current,Medium Risk,0.12473791482597545
4320,0,MA,Rent,50000.0,Verified,28.44,0,0,119814.0,91989.0,0,0,Other,15000,36,7.35,A,Current,Medium Risk,0.7677650358054985
4321,10,HI,Mortgage,120000.0,Not Verified,18.72,1,0,452712.0,95869.0,0,0,Credit Card,12000,36,5.31,A,Current,Medium Risk,0.2117659792539186
4322,7,VA,Mortgage,45000.0,Not Verified,21.6,0,0,230184.0,27794.0,0,0,Debt Consolidation,4000,36,6.72,A,Current,Medium Risk,0.12074688075626455
4323,7,NY,Mortgage,40000.0,Source Verified,37.14,1,3,340257.0,50274.0,0,0,Debt Consolidation,30000,60,14.07,C,Current,Medium Risk,0.14775302198044418
4324,10,WA,Own,155000.0,Not Verified,8.9,0,1,434204.0,134774.25,0,0,Debt Consolidation,30000,36,6.71,A,Current,Medium Risk,0.31039384713176293
4325,3,CA,Mortgage,170000.0,Not Verified,1.44,0,2,111921.0,52398.0,0,0,Credit Card,40000,60,9.43,B,Current,Medium Risk,0.4681695124239419
4326,10,WA,Rent,72600.0,Not Verified,16.71,0,0,52246.0,28724.0,0,0,Debt Consolidation,3500,36,6.72,A,Current,Medium Risk,0.5497837154997511
4327,0,CA,Rent,26000.0,Source Verified,18.79,0,0,44797.0,32457.0,0,0,Debt Consolidation,6050,36,14.08,C,Current,Medium Risk,0.7245351251199857
4328,0,WA,Mortgage,118000.0,Verified,17.29,0,2,219423.0,77113.0,0,0,Debt Consolidation,40000,36,7.35,A,Current,Medium Risk,0.3514353554549888
4329,10,MS,Mortgage,67000.0,Not Verified,20.81,0,1,297108.0,129470.0,0,0,Debt Consolidation,10000,36,15.05,C,Current,Medium Risk,0.43576746502955155
